question,answer,chapter,explanation
同温・同圧において、同体積の気体には、気体の種類に関係なく同数の（ ）が含まれる。,分子/粒子,17 物質量,これがアボガドロの法則の核心です。
水分子 $H_2O$ 1 mol の中に含まれる「原子」の総和は何 mol か。,3,17 物質量,Hが2個、Oが1個で計3個の原子からなる分子なので、1 mol集まれば原子は3 molになります。
標準状態における気体の密度 $[g/L]$ は、「（ ） ÷ 22.4」で求められる。,モル質量/分子量,17 物質量,$1\text{L}$あたりの質量を出すには、1 molあたりの質量を$22.4\text{L}$で割ります。
塩化マグネシウム $MgCl_2$ 1 mol が完全に電離したとき、生じるイオンの総量は何 mol か。,3,17 物質量,$Mg^{2+}$が1個と$Cl^-$が2個に分かれるため、合計3 molのイオンが生じます。
同じ質量の酸素 $O_2$（分子量32）とオゾン $O_3$（分子量48）では、（ ）の方が原子の総数が多い。,等しい,17 物質量,どちらも同じ質量の「酸素原子」からできているため、原子の総数は変わりません。
モル質量を $M [g/mol]$、質量を $w [g]$ とすると、物質量 $n [mol]$ は「（ ）」という式で表せる。,w/M,17 物質量,全体の重さを、1 molあたりの重さで割ることでmolが算出されます。
ある気体の密度が空気（平均分子量28.8）より大きいか小さいかは、（ ）を比較することで判断できる。,分子量,17 物質量,同温・同圧なら、分子量が大きい気体ほど密度が高くなります。
物質の単位体積あたりの質量（一般に $g/cm^3$ など）を（ ）という。,密度,17 物質量,mol計算では、密度を使って体積を質量に変換する操作がよく登場します。
アボガドロ定数 $6.0 \times 10^{23}$ 個の酸素分子の質量は（ ）gである。,32,17 物質量,アボガドロ数個（1 mol）の質量は、分子量にgをつけた値になります。
炭素原子 $1.2 \times 10^{24}$ 個の物質量は何 mol か。,2,17 物質量,$1.2 \times 10^{24} \div (6.0 \times 10^{23}) = 2.0$ となります。
標準状態における密度が $1.25 g/L$ である気体の分子量はいくつか。,28,17 物質量,$1.25 [g/L] \times 22.4 [L/mol] = 28$。これは窒素（$N_2$）や一酸化炭素（$CO$）などが該当します。
モル濃度 $M [mol/L]$ の溶液 $V [L]$ 中に含まれる溶質の物質量は（ ）という式で表せる。,MV,17 物質量,濃度×体積＝mol。溶液の計算で最も多用する基本式です。
同じ気体 1 mol であっても、温度が上がると（ ）は大きくなるが、質量は変わらない。,体積,17 物質量,粒子同士の距離が広がるためです。標準状態（0℃）という指定が重要な理由です。
グルコース（$C_6H_{12}O_6$：分子量180）90g に含まれる炭素原子の物質量は何 mol か。,3,17 物質量,$90 \div 180 = 0.5 [mol]$。分子1つにCが6個あるので、$0.5 \times 6 = 3 [mol]$ となります。
水 $18g$ をすべて蒸発させたとき、その水蒸気に含まれる水分子の数は何個か。,$6.0 \times 10^{23}$,17 物質量,$18g$ はちょうど $1 mol$ なので、状態に関わらず個数はアボガドロ数になります。
原子の質量を $m [g]$、アボガドロ定数を $N_A [/mol]$ とすると、その原子のモル質量 $M$ は（ ）と表せる。,$m \times N_A$,17 物質量,原子1個の重さに、1 mol分の個数をかければ「1 molあたりの重さ」が出ます。
液体に他の物質が溶け込んだ液体のことを（ ）という。,溶液,18 溶液の濃度,溶けている物質を「溶質」、溶かしている液体を「溶媒」と呼びます。
溶液 $1\text{L}$ あたりに含まれる溶質の物質量 $[mol]$ を表した濃度を（ ）という。,モル濃度,18 溶液の濃度,単位は $mol/L$。化学反応の計算で最もよく使われる濃度です。
溶液の質量に対する、溶質の質量の割合をパーセントで表したものを（ ）という。,質量パーセント濃度,18 溶液の濃度,「溶質の質量 ÷ (溶質の質量 ＋ 溶媒の質量) × 100」で求められます。
溶液を薄める際、水を加えても変化しないのは（ ）の物質量である。,溶質,18 溶液の濃度,水（溶媒）が増えても、中に入っている粒子の数（mol）は変わりません。
モル濃度 $c [mol/L]$、溶液の体積 $V [L]$ のとき、溶質の物質量 $n [mol]$ は「（ ）」で求められる。,$cV$,18 溶液の濃度,濃度に体積をかけることで、中に入っているmolを算出します。
モル濃度がわかっている、基準となる溶液のことを（ ）という。,標準溶液,18 溶液の濃度,中和滴定などで、相手の濃度を決めるために使われます。
一定のモル濃度の溶液を正確に調製する際に用いられる、首の細いガラス器具を（ ）という。,メスフラスコ,18 溶液の濃度,表線まで液面を合わせることで、正確な体積を量り取れます。
溶液の濃度を変換する際、溶液の「体積」を「質量」に変えるために必要な数値は（ ）である。,密度,18 溶液の濃度,$g/cm^3$（または $g/mL$）を使い、$1\text{L}$ あたりの重さを計算します。
質量パーセント濃度 $x [\%]$、密度 $d [g/cm^3]$、モル質量 $M [g/mol]$ のとき、モル濃度 $C$ は（ ）で表せる。,$10dx/M$,18 溶液の濃度,理系では丸暗記、もしくは単位換算で導出できるようにしておくべき重要公式です。
