ゴリラなどの類人猿に見られる、頭頂部にある強い咀嚼筋を支える骨の突起は？,矢状稜（しじょうりょう）,13 進化,硬い植物を噛むための筋肉が付着する場所。ヒトにはありません。
チンパンジーの脳容積は約400〜500ccですが、現生人類（新人）の平均は？,約1350〜1500cc,13 進化,進化とともに急激に増大しました。
直立二足歩行をするヒトと違い、ゴリラが行う前肢の関節の背面を地面につく歩き方は？,ナックル歩行,13 進化,腕が長く、背骨が弓状に曲がっている特徴があります。
「直立した人間」を意味する学名を持ち、アフリカからアジア・欧州へ広がった原人は？,ホモ・エレクトス,13 進化,ジャワ原人や北京原人は、このホモ・エレクトスの地域亜種と考えられています。
ホモ・エレクトスが初めて組織的に利用し、防寒や調理に用いたエネルギー源は？,火,13 進化,火の使用により、消化効率が上がり、脳の急速な発達を支えたと言われています。
ホモ・エレクトスが作った、左右対称で多目的に使える精巧な石器を何というか。,握槌（ハンドアックス）,13 進化,決まった形を作るという「計画性」と「知能」の高さを示しています。
ホモ・エレクトスの脳容積は、およそどの程度の範囲か。,約800～1100cc,13 進化,チンパンジー（約400cc）の2倍以上に達し、現生人類（約1400cc）の入り口に立ちました。
生細胞から水を除いた「乾燥重量」において、最も多く含まれる有機物は？,タンパク質,15 物質と細胞,生体重量全体では水が最多ですが、水を除くと約50%以上がタンパク質になります。
個体が1つの細胞からなり、その細胞がすべての生命活動を営む生物は？,単細胞生物,15 物質と細胞,大腸菌、ゾウリムシ、酵母菌など。群体（細胞群体）を作るものもあります。
扁平な袋（扁平嚢）が重なり、物質の修飾や濃縮、分泌を行う細胞小器官は？,ゴルジ体,15 物質と細胞,タンパク質に糖鎖を付けたり、細胞外へ排出する「発送センター」の役割です。
細胞骨格の一つである「微小管」を構成するタンパク質は？,チューブリン,15 物質と細胞,中空の管状構造をもち、細胞内の輸送路や、分裂時の紡錘糸の主成分になります。
微小管やアクチンフィラメントにおいて、重合（伸長）の速度が速い方の端を何というか。,＋端（プラス端）,15 物質と細胞,逆に伸長が遅い方は－端（マイナス端）と呼ばれます。細胞内の方向性の基準になります。
ヌクレオチドが多数重合した高分子化合物で、DNAとRNAの総称は？,核酸,15 物質と細胞,糖、リン酸、塩基からなります。乾燥重量ではタンパク質、脂質に次いで多い成分です。
リソソームに含まれ、不要な物質を分解するために働く酵素の総称は？,加水分解酵素,15 物質と細胞,水を加えて結合を切断します。細胞内消化やオートファジー（自食作用）に不可欠です。
微小管の＋端に向かって移動する、モータータンパク質の代表例は？,キネシン,15 物質と細胞,細胞骨格をレールにして、小胞などの荷物を運びます（逆向きはダイニン）。
核酸（DNA・RNA）を構成する5つの主要な元素は？,"C, H, O, N, P",15 物質と細胞,"タンパク質（C,H,O,N,S）と比較して、**リン（P）**を含み、**硫黄（S）**を含まないのが最大の特徴です。"
リン脂質の二重層の間をタンパク質が自由に移動できる、細胞膜の構造モデルを何というか。,流動モザイクモデル,15 物質と細胞,シンガーとニコルソンが提唱。膜は固定された壁ではなく、常に流動しています。
ゴルジ体などの小胞が細胞膜と融合し、中身の物質を細胞外へ放出する仕組みは？,エキソサイトーシス（開口分泌）,15 物質と細胞,ホルモンの分泌や神経伝達物質の放出などに見られます。
細胞膜がくぼんで物質を取り込み、小胞を形成して細胞内へ運び入れる仕組みは？,エンドサイトーシス（飲作用・食作用）,15 物質と細胞,マクロファージの食作用などが代表例です。
真核細胞の核内で、DNAが巻き付いている塩基性タンパク質は？,ヒストン,15 物質と細胞,DNA（酸性）と結合しやすく、ヌクレオソームという構造を作ってコンパクトに収納します。
染色体の末端部にあり、細胞分裂のたびに短くなる「命の回数券」とも呼ばれる部分は？,テロメア,15 物質と細胞,特徴的な塩基配列の繰り返しからなり、染色体の保護と安定化に寄与します。
微小管の重合の起点となり、動物細胞の細胞分裂時に紡錘体の極となる構造は？,中心体（中心粒）,15 物質と細胞,9＋0構造の微小管からなり、細胞内の微小管ネットワークの司令塔です。
DNAがヒストンに巻き付いた、染色体の基本単位となる構造を何というか。,ヌクレオソーム,15 物質と細胞,これがさらに折りたたまれてクロマチン（染色質）繊維になります。
細胞膜の主成分で、親水性の頭部と疎水性の尾部（脂肪酸）を持つ分子は？,リン脂質,15 物質と細胞,水中では疎水部を内側に向けて並び、自然に「脂質二重層」を形成します。
植物の細胞壁にスベリンなどが沈着し、水や空気を通さなくなる現象を何というか。,コルク化,15 物質と細胞,樹皮のコルク組織などで見られ、保護や断熱、乾燥防止の役割を果たします。
